Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2018-12-28 09:06:39,"Hotel WO",39m,"Squat (Smith Machine)",1,135.0,12.0,0,0.0,"","",
2018-12-28 09:06:39,"Hotel WO",39m,"Squat (Smith Machine)",2,225.0,4.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Squat (Smith Machine)",3,225.0,4.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Bent Over Row (Dumbbell)",1,35.0,8.0,0,0.0,"",,
2018-12-28 09:06:39,"Hotel WO",39m,"Bent Over Row (Dumbbell)",2,35.0,10.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Overhead Press (Smith Machine)",1,95.0,10.0,0,0.0,"",,
2018-12-28 09:06:39,"Hotel WO",39m,"Overhead Press (Smith Machine)",2,115.0,4.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Overhead Press (Smith Machine)",3,115.0,4.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Incline Bench Press (Dumbbell)",1,30.0,8.0,0,0.0,"",,
2018-12-28 09:06:39,"Hotel WO",39m,"Incline Bench Press (Dumbbell)",2,35.0,6.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Incline Bench Press (Dumbbell)",3,35.0,6.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Pull Up",1,0.0,6.0,0,0.0,"",,
2018-12-28 09:06:39,"Hotel WO",39m,"Pull Up",2,0.0,5.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Bicep Curl (Barbell)",1,40.0,10.0,0,0.0,"",,
2018-12-28 09:06:39,"Hotel WO",39m,"Bicep Curl (Barbell)",2,40.0,10.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Skullcrusher (Barbell)",1,40.0,10.0,0,0.0,"",,
2018-12-28 09:06:39,"Hotel WO",39m,"Skullcrusher (Barbell)",2,40.0,10.0,0,0.0,,,
2018-12-28 09:06:39,"Hotel WO",39m,"Crunch (Stability Ball)",1,0,15.0,0,0.0,"",,
2018-12-28 09:06:39,"Hotel WO",39m,"Crunch (Stability Ball)",1,0,12.0,0,0.0,"",,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Squat (Barbell)",1,135.0,6.0,0,0.0,"","",
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Squat (Barbell)",2,225.0,4.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Squat (Barbell)",3,225.0,5.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Squat (Barbell)",4,225.0,4.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Squat (Barbell)",5,225.0,0.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bench Press (Barbell)",1,135.0,3.0,0,0.0,"",,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bench Press (Barbell)",2,135.0,4.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bench Press (Barbell)",3,135.0,3.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bench Press (Barbell)",4,135.0,4.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bench Press (Barbell)",5,135.0,3.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bent Over Row (Barbell)",1,95.0,8.0,0,0.0,"",,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bent Over Row (Barbell)",2,115.0,6.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bent Over Row (Barbell)",3,115.0,5.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bent Over Row (Barbell)",4,115.0,5.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Bent Over Row (Barbell)",5,115.0,5.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Arnold Press (Dumbbell)",1,35.0,8.0,0,0.0,"",,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Arnold Press (Dumbbell)",2,35.0,6.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Arnold Press (Dumbbell)",3,35.0,5.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Around the World",1,25.0,3.0,0,0.0,"",,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Around the World",2,15.0,7.0,0,0.0,,,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Lateral Raise (Cable)",1,20.0,10.0,0,0.0,"",,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Pull Up",1,0.0,7.0,0,0.0,"",,
2018-12-29 15:46:49,"Strong 5x5 - Workout A Copy",55m,"Pull Up",2,0.0,5.0,0,0.0,,,
2019-01-06 14:29:13,"RED Trigger 1",10m,"Chest Fly (Band)",1,0.0,1.0,0,0.0,"","",
2019-01-06 14:29:13,"RED Trigger 1",10m,"Squat Row (Band)",1,0,20.0,0,0.0,"",,
2019-01-06 14:29:13,"RED Trigger 1",10m,"Lateral Raise (Band)",1,0.0,1.0,0,0.0,"",,
2019-01-06 14:29:13,"RED Trigger 1",10m,"Hammer Curl (Band)",1,0.0,1.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Box Squat (Barbell)",1,135.0,10.0,0,0.0,"","",
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Squat (Barbell)",1,185.0,3.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Squat (Barbell)",2,225.0,3.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Squat (Barbell)",3,225.0,3.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Squat (Barbell)",4,225.0,3.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Squat (Barbell)",5,225.0,3.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Bench Press (Barbell)",1,135.0,3.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Bench Press (Barbell)",2,135.0,4.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Bench Press (Barbell)",3,135.0,4.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Bench Press (Barbell)",4,135.0,3.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Bench Press (Barbell)",5,135.0,3.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Pull Up",1,0.0,8.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Pull Up",2,0.0,6.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Shrug (Barbell)",1,135.0,8.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Shrug (Barbell)",2,185.0,5.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Shrug (Barbell)",3,185.0,5.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Bicep Curl (Barbell)",1,40.0,7.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Bicep Curl (Barbell)",2,50.0,7.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Skullcrusher (Barbell)",1,50.0,8.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Skullcrusher (Barbell)",2,50.0,6.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Sit Up",1,0.0,15.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Sit Up",2,0.0,10.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Standing Calf Raise (Barbell)",1,135.0,15.0,0,0.0,"",,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Standing Calf Raise (Barbell)",2,135.0,15.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Standing Calf Raise (Barbell)",3,135.0,15.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Standing Calf Raise (Barbell)",4,135.0,15.0,0,0.0,,,
2019-01-08 17:16:12,"RED Phase 1 Found. 1",50m,"Standing Calf Raise (Barbell)",5,135.0,15.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Good Morning (Barbell)",1,45.0,10.0,0,0.0,"","",
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Deadlift (Barbell)",1,185.0,5.0,0,0.0,"",,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Deadlift (Barbell)",2,275.0,2.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Deadlift (Barbell)",3,275.0,2.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Deadlift (Barbell)",4,275.0,2.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Deadlift (Barbell)",5,275.0,2.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Overhead Press (Barbell)",1,95.0,4.0,0,0.0,"",,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Overhead Press (Barbell)",2,115.0,2.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Overhead Press (Barbell)",3,115.0,2.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Overhead Press (Barbell)",4,115.0,2.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Overhead Press (Barbell)",5,115.0,2.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Reverse Fly (Dumbbell)",1,25.0,8.0,0,0.0,"",,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Reverse Fly (Dumbbell)",2,25.0,8.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Shrug (Dumbbell)",1,65.0,7.0,0,0.0,"",,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Shrug (Dumbbell)",2,65.0,7.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Hammer Curl (Dumbbell)",1,35.0,7.0,0,0.0,"",,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Hammer Curl (Dumbbell)",2,35.0,6.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Triceps Extension (Dumbbell)",1,45.0,7.0,0,0.0,"",,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Triceps Extension (Dumbbell)",2,45.0,6.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Hanging Leg Raise",1,0.0,6.0,0,0.0,"",,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Hanging Leg Raise",2,0.0,7.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Hanging Leg Raise",3,0.0,5.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Hanging Leg Raise",4,0.0,6.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Hanging Leg Raise",5,0.0,5.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Seated Calf Raise (Plate Loaded)",1,150.0,8.0,0,0.0,"",,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Seated Calf Raise (Plate Loaded)",2,150.0,8.0,0,0.0,,,
2019-01-12 10:14:44,"RED Phase 1 Found. 2",1h 1m,"Seated Calf Raise (Plate Loaded)",3,150.0,6.0,0,0.0,,,
2019-01-13 14:54:15,"RED Trigger 2",8m,"Squat (Bodyweight)",1,0.0,10.0,0,0.0,"","",
2019-01-13 14:54:15,"RED Trigger 2",8m,"Chest Press (Band)",1,0.0,20.0,0,0.0,"",,
2019-01-13 14:54:15,"RED Trigger 2",8m,"Triceps Extension (Cable)",1,0.5,1.0,0,0.0,"",,
2019-01-13 14:54:15,"RED Trigger 2",8m,"Shrug (Machine)",1,0.5,1.0,0,0.0,"",,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Box Squat (Barbell)",1,135.0,10.0,0,0.0,"","",
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Squat (Barbell)",1,225.0,3.0,0,0.0,"",,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Squat (Barbell)",2,225.0,4.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Squat (Barbell)",3,225.0,3.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Squat (Barbell)",4,225.0,3.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Squat (Barbell)",5,225.0,3.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Bench Press (Barbell)",1,135.0,5.0,0,0.0,"",,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Bench Press (Barbell)",2,155.0,3.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Bench Press (Barbell)",3,155.0,3.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Bench Press (Barbell)",4,155.0,2.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Bench Press (Barbell)",5,155.0,2.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Pull Up",1,0.0,10.0,0,0.0,"",,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Pull Up",2,0.0,6.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Shrug (Barbell)",1,100.0,10.0,0,0.0,"",,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Shrug (Barbell)",2,100.0,5.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Shrug (Barbell)",3,100.0,15.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Bicep Curl (Barbell)",1,40.0,8.0,0,0.0,"",,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Bicep Curl (Barbell)",2,40.0,8.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Skullcrusher (Barbell)",1,40.0,8.0,0,0.0,"",,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Skullcrusher (Barbell)",2,40.0,8.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Sit Up",1,0.0,12.0,0,0.0,"",,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Sit Up",2,0.0,7.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Sit Up",3,0.0,8.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Sit Up",4,0.0,8.0,0,0.0,,,
2019-01-14 15:29:54,"RED Phase 1 Found. 1",48m,"Sit Up",5,0.0,4.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Good Morning (Barbell)",1,45.0,10.0,0,0.0,"","",
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Deadlift (Barbell)",1,185.0,6.0,0,0.0,"",,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Deadlift (Barbell)",2,275.0,2.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Deadlift (Barbell)",3,275.0,2.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Deadlift (Barbell)",4,275.0,2.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Deadlift (Barbell)",5,275.0,2.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Reverse Fly (Dumbbell)",1,25.0,8.0,0,0.0,"",,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Reverse Fly (Dumbbell)",2,25.0,8.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Shrug (Dumbbell)",1,65.0,7.0,0,0.0,"",,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Shrug (Dumbbell)",2,65.0,7.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Hammer Curl (Dumbbell)",1,35.0,7.0,0,0.0,"",,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Hammer Curl (Dumbbell)",2,35.0,7.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Triceps Extension (Dumbbell)",1,45.0,7.0,0,0.0,"",,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Triceps Extension (Dumbbell)",2,45.0,7.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Hanging Leg Raise",1,0.0,8.0,0,0.0,"",,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Hanging Leg Raise",2,0.0,7.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Hanging Leg Raise",3,0.0,6.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Hanging Leg Raise",4,0.0,6.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Hanging Leg Raise",5,0.0,5.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Seated Calf Raise (Plate Loaded)",1,150.0,10.0,0,0.0,"",,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Seated Calf Raise (Plate Loaded)",2,150.0,10.0,0,0.0,,,
2019-01-18 17:20:58,"RED Phase 1 Found. 2",53m,"Seated Calf Raise (Plate Loaded)",3,150.0,10.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Box Squat (Barbell)",1,135.0,10.0,0,0.0,"","",
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Squat (Barbell)",1,225.0,3.0,0,0.0,"",,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Squat (Barbell)",2,245.0,3.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Squat (Barbell)",3,270.0,3.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Squat (Barbell)",4,280.0,2.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Squat (Barbell)",5,280.0,2.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Bench Press (Barbell)",1,135.0,5.0,0,0.0,"",,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Bench Press (Barbell)",2,155.0,2.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Bench Press (Barbell)",3,155.0,2.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Bench Press (Barbell)",4,155.0,2.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Bench Press (Barbell)",5,155.0,2.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Pull Up",1,0.0,10.0,0,0.0,"",,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Pull Up",2,0.0,6.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Shrug (Barbell)",1,135.0,8.0,0,0.0,"",,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Shrug (Barbell)",2,135.0,7.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Shrug (Barbell)",3,135.0,6.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Bicep Curl (Barbell)",1,40.0,10.0,0,0.0,"",,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Bicep Curl (Barbell)",2,60.0,6.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Skullcrusher (Barbell)",1,60.0,6.0,0,0.0,"",,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Skullcrusher (Barbell)",2,60.0,6.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Sit Up",1,0.0,12.0,0,0.0,"",,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Sit Up",2,0.0,8.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Sit Up",3,0.0,8.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Sit Up",4,0.0,5.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Sit Up",5,0.0,4.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Standing Calf Raise (Barbell)",1,135.0,15.0,0,0.0,"",,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Standing Calf Raise (Barbell)",2,135.0,15.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Standing Calf Raise (Barbell)",3,135.0,15.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Standing Calf Raise (Barbell)",4,135.0,15.0,0,0.0,,,
2019-02-13 09:09:17,"RED Phase 1 Found. 1",1h 4m,"Standing Calf Raise (Barbell)",5,135.0,15.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Good Morning (Barbell)",1,45.0,10.0,0,0.0,"","",
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Deadlift (Barbell)",1,185.0,6.0,0,0.0,"",,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Deadlift (Barbell)",2,225.0,2.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Deadlift (Barbell)",3,275.0,2.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Deadlift (Barbell)",4,275.0,3.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Deadlift (Barbell)",5,295.0,1.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Overhead Press (Barbell)",1,95.0,4.0,0,0.0,"",,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Overhead Press (Barbell)",2,115.0,2.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Overhead Press (Barbell)",3,115.0,1.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Overhead Press (Barbell)",4,95.0,3.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Overhead Press (Barbell)",5,95.0,2.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Reverse Fly (Dumbbell)",1,20.0,8.0,0,0.0,"",,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Reverse Fly (Dumbbell)",2,25.0,8.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Shrug (Dumbbell)",1,65.0,7.0,0,0.0,"",,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Shrug (Dumbbell)",2,65.0,7.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Hammer Curl (Dumbbell)",1,30.0,8.0,0,0.0,"",,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Hammer Curl (Dumbbell)",2,30.0,8.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Triceps Extension (Dumbbell)",1,45.0,7.0,0,0.0,"",,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Triceps Extension (Dumbbell)",2,45.0,7.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Hanging Leg Raise",1,0.0,8.0,0,0.0,"",,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Hanging Leg Raise",2,0.0,8.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Hanging Leg Raise",3,0.0,7.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Hanging Leg Raise",4,0.0,7.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Hanging Leg Raise",5,0.0,5.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Seated Calf Raise (Plate Loaded)",1,90.0,10.0,0,0.0,"",,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Seated Calf Raise (Plate Loaded)",2,90.0,10.0,0,0.0,,,
2019-02-16 14:47:44,"RED Phase 1 Found. 2",57m,"Seated Calf Raise (Plate Loaded)",3,90.0,10.0,0,0.0,,,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Box Squat (Barbell)",1,135.0,10.0,0,0.0,"","",
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Box Squat (Barbell)",2,185.0,10.0,0,0.0,,,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Box Squat (Barbell)",3,185.0,10.0,0,0.0,,,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Box Squat (Barbell)",4,185.0,8.0,0,0.0,,,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Incline Bench Press (Barbell)",1,95.0,10.0,0,0.0,"",,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Incline Bench Press (Barbell)",2,105.0,9.0,0,0.0,,,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Incline Bench Press (Barbell)",3,105.0,8.0,0,0.0,,,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Bent Over Row (Barbell)",1,95.0,10.0,0,0.0,"",,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Bent Over Row (Barbell)",2,115.0,10.0,0,0.0,,,
2019-02-18 09:16:28,"RED Phase 2 Found 1",35m,"Bent Over Row (Barbell)",3,115.0,10.0,0,0.0,,,
